_id,location_id,m1e_covid_cases,m1e_covid_deaths,m1e_covid_tests,county_name
5700,18087,20,1,125,Lagrange
5701,18087,7,0,143,Lagrange
5702,18087,14,0,7,Lagrange
5703,18087,23,1,6,Lagrange
5704,18087,8,0,37,Lagrange
5705,18087,4,0,41,Lagrange
5706,18087,9,0,47,Lagrange
5707,18087,8,0,46,Lagrange
5708,18087,7,0,18,Lagrange
5709,18087,11,0,3,Lagrange
5710,18087,3,0,3,Lagrange
5711,18087,2,0,22,Lagrange
5712,18087,3,0,22,Lagrange
5713,18087,5,2,13,Lagrange
5714,18087,1,0,11,Lagrange
5715,18087,4,1,5,Lagrange
5716,18087,5,0,3,Lagrange
5717,18087,0,0,1,Lagrange
5718,18087,2,0,9,Lagrange
5719,18087,3,0,1,Lagrange
5720,18087,4,0,1,Lagrange
5721,18089,0,0,0,Lake
5722,18089,0,0,0,Lake
5723,18089,0,0,0,Lake
5724,18089,0,0,0,Lake
5725,18089,0,0,0,Lake
5726,18089,0,0,0,Lake
5727,18089,0,0,0,Lake
5728,18089,0,0,0,Lake
5729,18089,0,0,0,Lake
5730,18089,0,0,2,Lake
5731,18089,0,0,2,Lake
5732,18089,0,0,19,Lake
5733,18089,0,0,7,Lake
5734,18089,0,0,153,Lake
5735,18089,0,0,12,Lake
5736,18089,2,0,48,Lake
5737,18089,1,0,80,Lake
5738,18089,1,0,126,Lake
5739,18089,2,0,136,Lake
5740,18089,1,0,131,Lake
5741,18089,3,0,68,Lake
5742,18089,1,0,41,Lake
5743,18089,6,0,131,Lake
5744,18089,2,0,73,Lake
5745,18089,10,0,101,Lake
5746,18089,16,1,134,Lake
5747,18089,23,0,148,Lake
5748,18089,17,0,79,Lake
5749,18089,11,4,63,Lake
5750,18089,50,2,188,Lake
5751,18089,33,1,180,Lake
5752,18089,34,0,154,Lake
5753,18089,32,1,164,Lake
5754,18089,69,1,173,Lake
5755,18089,21,0,78,Lake
5756,18089,33,1,68,Lake
5757,18089,53,3,183,Lake
5758,18089,41,5,190,Lake
5759,18089,62,6,317,Lake
5760,18089,51,5,387,Lake
5761,18089,99,1,375,Lake
5762,18089,66,1,226,Lake
5763,18089,49,5,55,Lake
5764,18089,26,3,301,Lake
5765,18089,54,7,329,Lake
5766,18089,102,1,352,Lake
5767,18089,49,2,394,Lake
5768,18089,64,3,391,Lake
5769,18089,11,3,122,Lake
5770,18089,75,5,110,Lake
5771,18089,46,2,465,Lake
5772,18089,70,4,390,Lake
5773,18089,57,4,285,Lake
5774,18089,96,3,210,Lake
5775,18089,72,3,182,Lake
5776,18089,17,2,154,Lake
5777,18089,53,5,285,Lake
5778,18089,127,4,465,Lake
5779,18089,72,2,376,Lake
5780,18089,59,2,361,Lake
5781,18089,80,7,432,Lake
5782,18089,65,5,502,Lake
5783,18089,42,3,255,Lake
5784,18089,60,2,239,Lake
5785,18089,65,1,589,Lake
5786,18089,71,6,826,Lake
5787,18089,51,6,434,Lake
5788,18089,73,4,622,Lake
5789,18089,32,6,675,Lake
5790,18089,53,4,511,Lake
5791,18089,37,5,172,Lake
5792,18089,47,6,507,Lake
5793,18089,58,4,682,Lake
5794,18089,94,3,434,Lake
5795,18089,64,2,627,Lake
5796,18089,63,5,940,Lake
5797,18089,32,2,498,Lake
5798,18089,43,3,378,Lake
5799,18089,57,6,579,Lake
5800,18089,76,4,471,Lake
5801,18089,65,6,512,Lake
5802,18089,38,2,607,Lake
5803,18089,66,1,777,Lake
5804,18089,66,0,363,Lake
5805,18089,38,4,251,Lake
5806,18089,22,1,163,Lake
5807,18089,31,3,369,Lake
5808,18089,145,1,486,Lake
5809,18089,42,2,830,Lake
5810,18089,37,3,678,Lake
5811,18089,44,2,342,Lake
5812,18089,25,2,214,Lake
5813,18089,44,4,514,Lake
5814,18089,115,3,342,Lake
5815,18089,29,1,352,Lake
5816,18089,43,4,474,Lake
5817,18089,41,3,644,Lake
5818,18089,25,1,278,Lake
5819,18089,20,3,192,Lake
5820,18089,45,2,499,Lake
5821,18089,30,4,367,Lake
5822,18089,24,1,391,Lake
5823,18089,24,1,568,Lake
5824,18089,27,1,624,Lake
5825,18089,24,0,424,Lake
5826,18089,34,0,294,Lake
5827,18089,44,0,668,Lake
5828,18089,12,1,486,Lake
5829,18089,79,4,650,Lake
5830,18089,37,0,699,Lake
5831,18089,36,0,834,Lake
5832,18089,44,0,557,Lake
5833,18089,41,1,257,Lake
5834,18089,51,1,707,Lake
5835,18089,38,0,688,Lake
5836,18089,71,0,584,Lake
5837,18089,56,1,894,Lake
5838,18089,46,1,886,Lake
5839,18089,45,1,458,Lake
5840,18089,41,0,308,Lake
5841,18089,60,1,514,Lake
5842,18089,25,0,530,Lake
5843,18089,108,1,482,Lake
5844,18089,72,0,609,Lake
5845,18089,49,0,526,Lake
5846,18089,46,0,106,Lake
5847,18089,34,1,162,Lake
5848,18089,32,3,371,Lake
5849,18089,64,0,73,Lake
5850,18089,60,0,0,Lake
5851,18091,0,0,0,La Porte
5852,18091,0,0,0,La Porte
5853,18091,0,0,0,La Porte
5854,18091,0,0,0,La Porte
5855,18091,0,0,0,La Porte
5856,18091,0,0,0,La Porte
5857,18091,0,0,0,La Porte
5858,18091,0,0,0,La Porte
5859,18091,0,0,0,La Porte
5860,18091,0,0,0,La Porte
5861,18091,0,0,0,La Porte
5862,18091,0,0,5,La Porte
5863,18091,1,0,3,La Porte
5864,18091,0,0,1,La Porte
5865,18091,0,0,1,La Porte
5866,18091,0,0,4,La Porte
5867,18091,0,0,11,La Porte
5868,18091,0,0,14,La Porte
5869,18091,0,0,29,La Porte
5870,18091,1,0,12,La Porte
5871,18091,0,0,10,La Porte
5872,18091,0,0,10,La Porte
5873,18091,0,0,9,La Porte
5874,18091,0,0,23,La Porte
5875,18091,0,0,29,La Porte
5876,18091,0,0,18,La Porte
5877,18091,2,0,26,La Porte
5878,18091,2,0,15,La Porte
5879,18091,0,0,11,La Porte
5880,18091,2,0,35,La Porte
5881,18091,3,1,48,La Porte
5882,18091,3,0,43,La Porte
5883,18091,3,0,25,La Porte
5884,18091,2,1,24,La Porte
5885,18091,2,0,11,La Porte
5886,18091,0,1,16,La Porte
5887,18091,4,0,27,La Porte
5888,18091,3,0,28,La Porte
5889,18091,2,0,23,La Porte
5890,18091,0,0,22,La Porte
5891,18091,1,0,29,La Porte
5892,18091,2,0,15,La Porte
5893,18091,1,0,10,La Porte
5894,18091,2,2,56,La Porte
5895,18091,6,0,116,La Porte
5896,18091,69,0,34,La Porte
5897,18091,18,0,78,La Porte
5898,18091,6,0,60,La Porte
5899,18091,3,0,38,La Porte
5900,18091,0,0,13,La Porte
5901,18091,2,0,48,La Porte
5902,18091,4,0,52,La Porte
5903,18091,5,0,40,La Porte
5904,18091,0,0,36,La Porte
5905,18091,8,0,27,La Porte
5906,18091,32,0,21,La Porte
5907,18091,3,0,37,La Porte
5908,18091,7,0,97,La Porte
5909,18091,10,0,81,La Porte
5910,18091,9,1,76,La Porte
5911,18091,7,2,118,La Porte
5912,18091,5,0,84,La Porte
5913,18091,22,1,42,La Porte
5914,18091,4,0,43,La Porte
5915,18091,11,0,85,La Porte
5916,18091,15,0,110,La Porte
5917,18091,17,1,83,La Porte
5918,18091,6,1,73,La Porte
5919,18091,15,0,117,La Porte
5920,18091,3,0,73,La Porte
5921,18091,2,2,29,La Porte
5922,18091,9,0,127,La Porte
5923,18091,5,1,93,La Porte
5924,18091,5,0,74,La Porte
5925,18091,7,0,175,La Porte
5926,18091,4,1,128,La Porte
5927,18091,3,1,51,La Porte
5928,18091,2,1,28,La Porte
5929,18091,0,0,106,La Porte
5930,18091,5,1,80,La Porte
5931,18091,8,0,148,La Porte
5932,18091,3,2,142,La Porte
5933,18091,10,0,139,La Porte
5934,18091,12,1,76,La Porte
5935,18091,8,0,44,La Porte
5936,18091,7,1,32,La Porte
5937,18091,2,0,176,La Porte
5938,18091,5,1,118,La Porte
5939,18091,4,0,95,La Porte
5940,18091,5,1,154,La Porte
5941,18091,0,0,56,La Porte
5942,18091,3,0,45,La Porte
5943,18091,2,0,125,La Porte
5944,18091,2,0,81,La Porte
5945,18091,10,0,80,La Porte
5946,18091,2,0,58,La Porte
5947,18091,7,0,143,La Porte
5948,18091,2,0,79,La Porte
5949,18091,2,0,56,La Porte
5950,18091,2,0,126,La Porte
5951,18091,1,0,145,La Porte
5952,18091,3,0,113,La Porte
5953,18091,0,0,104,La Porte
5954,18091,2,0,167,La Porte
5955,18091,3,0,53,La Porte
5956,18091,0,0,45,La Porte
5957,18091,1,0,164,La Porte
5958,18091,2,1,127,La Porte
5959,18091,4,0,105,La Porte
5960,18091,3,0,153,La Porte
5961,18091,3,0,245,La Porte
5962,18091,3,0,51,La Porte
5963,18091,3,0,40,La Porte
5964,18091,3,0,131,La Porte
5965,18091,2,0,179,La Porte
5966,18091,10,0,105,La Porte
5967,18091,6,0,98,La Porte
5968,18091,2,0,150,La Porte
5969,18091,6,0,45,La Porte
5970,18091,1,0,54,La Porte
5971,18091,15,0,163,La Porte
5972,18091,5,0,129,La Porte
5973,18091,2,0,134,La Porte
5974,18091,13,1,133,La Porte
5975,18091,9,0,63,La Porte
5976,18091,9,0,35,La Porte
5977,18091,7,0,49,La Porte
5978,18091,0,0,125,La Porte
5979,18091,5,0,39,La Porte
5980,18091,13,1,0,La Porte
5981,18093,0,0,0,Lawrence
5982,18093,0,0,0,Lawrence
5983,18093,0,0,0,Lawrence
5984,18093,0,0,0,Lawrence
5985,18093,0,0,0,Lawrence
5986,18093,0,0,0,Lawrence
5987,18093,0,0,0,Lawrence
5988,18093,0,0,0,Lawrence
5989,18093,0,0,0,Lawrence
5990,18093,0,0,0,Lawrence
5991,18093,0,0,0,Lawrence
5992,18093,0,0,0,Lawrence
5993,18093,0,0,0,Lawrence
5994,18093,0,0,0,Lawrence
5995,18093,0,0,0,Lawrence
5996,18093,0,0,0,Lawrence
5997,18093,0,0,0,Lawrence
5998,18093,0,0,1,Lawrence
5999,18093,0,0,2,Lawrence
6000,18093,0,0,8,Lawrence
6001,18093,0,0,1,Lawrence
6002,18093,0,0,3,Lawrence
6003,18093,1,0,7,Lawrence
6004,18093,0,0,8,Lawrence
6005,18093,1,0,10,Lawrence
6006,18093,2,0,14,Lawrence
6007,18093,0,0,6,Lawrence
6008,18093,4,0,7,Lawrence
6009,18093,1,0,11,Lawrence
6010,18093,0,0,12,Lawrence
6011,18093,2,1,20,Lawrence
6012,18093,1,1,33,Lawrence
6013,18093,12,2,12,Lawrence
6014,18093,14,1,16,Lawrence
6015,18093,3,0,25,Lawrence
6016,18093,0,1,1,Lawrence
6017,18093,7,0,8,Lawrence
6018,18093,6,1,15,Lawrence
6019,18093,1,0,25,Lawrence
6020,18093,3,0,9,Lawrence
6021,18093,4,1,12,Lawrence
6022,18093,5,1,10,Lawrence
6023,18093,3,0,6,Lawrence
6024,18093,2,0,14,Lawrence
6025,18093,0,1,17,Lawrence
6026,18093,3,0,17,Lawrence
6027,18093,1,0,17,Lawrence
6028,18093,1,0,10,Lawrence
6029,18093,2,0,73,Lawrence
6030,18093,2,0,5,Lawrence
6031,18093,2,0,17,Lawrence
6032,18093,0,0,12,Lawrence
6033,18093,3,0,16,Lawrence
6034,18093,1,0,8,Lawrence
6035,18093,4,0,4,Lawrence
6036,18093,0,2,7,Lawrence
6037,18093,1,0,4,Lawrence
6038,18093,3,0,29,Lawrence
6039,18093,0,1,19,Lawrence
6040,18093,5,0,13,Lawrence
6041,18093,0,0,19,Lawrence
6042,18093,6,0,18,Lawrence
6043,18093,0,0,17,Lawrence
6044,18093,3,1,14,Lawrence
6045,18093,2,0,31,Lawrence
6046,18093,2,0,21,Lawrence
6047,18093,1,1,20,Lawrence
6048,18093,3,0,19,Lawrence
6049,18093,1,0,26,Lawrence
6050,18093,0,1,15,Lawrence
6051,18093,4,0,17,Lawrence
6052,18093,2,0,40,Lawrence
6053,18093,2,2,25,Lawrence
6054,18093,0,0,56,Lawrence
6055,18093,2,3,58,Lawrence
6056,18093,6,0,39,Lawrence
6057,18093,0,0,20,Lawrence
6058,18093,6,0,11,Lawrence
6059,18093,2,0,48,Lawrence
6060,18093,0,0,36,Lawrence
6061,18093,1,0,22,Lawrence
6062,18093,0,1,32,Lawrence
6063,18093,1,0,47,Lawrence
6064,18093,1,0,31,Lawrence
6065,18093,0,0,25,Lawrence
6066,18093,1,1,9,Lawrence
6067,18093,1,0,45,Lawrence
6068,18093,5,0,28,Lawrence
6069,18093,2,1,41,Lawrence
6070,18093,5,0,56,Lawrence
6071,18093,4,0,27,Lawrence
6072,18093,2,0,11,Lawrence
6073,18093,0,0,52,Lawrence
6074,18093,0,0,20,Lawrence
6075,18093,2,0,38,Lawrence
6076,18093,4,0,44,Lawrence
6077,18093,0,0,76,Lawrence
6078,18093,0,0,33,Lawrence
6079,18093,1,0,11,Lawrence
6080,18093,0,0,100,Lawrence
6081,18093,0,0,18,Lawrence
6082,18093,0,0,46,Lawrence
6083,18093,3,0,55,Lawrence
6084,18093,0,0,59,Lawrence
6085,18093,5,0,33,Lawrence
6086,18093,1,0,15,Lawrence
6087,18093,1,0,59,Lawrence
6088,18093,4,0,58,Lawrence
6089,18093,1,0,37,Lawrence
6090,18093,0,0,165,Lawrence
6091,18093,2,0,109,Lawrence
6092,18093,4,0,45,Lawrence
6093,18093,3,0,14,Lawrence
6094,18093,1,0,69,Lawrence
6095,18093,0,0,47,Lawrence
6096,18093,7,0,59,Lawrence
6097,18093,5,0,66,Lawrence
6098,18093,4,0,115,Lawrence
6099,18093,3,0,48,Lawrence
6100,18093,2,0,39,Lawrence
6101,18093,11,0,61,Lawrence
6102,18093,2,0,56,Lawrence
6103,18093,5,0,38,Lawrence
6104,18093,0,1,58,Lawrence
6105,18093,6,0,55,Lawrence
6106,18093,2,0,33,Lawrence
6107,18093,2,0,32,Lawrence
6108,18093,0,0,28,Lawrence
6109,18093,2,0,6,Lawrence
6110,18093,3,0,0,Lawrence
6111,18095,0,0,0,Madison
6112,18095,0,0,0,Madison
6113,18095,0,0,0,Madison
6114,18095,0,0,0,Madison
6115,18095,0,0,0,Madison
6116,18095,0,0,0,Madison
6117,18095,0,0,0,Madison
6118,18095,0,0,0,Madison
6119,18095,0,0,0,Madison
6120,18095,0,0,1,Madison
6121,18095,0,0,0,Madison
6122,18095,0,0,2,Madison
6123,18095,0,0,1,Madison
6124,18095,0,0,0,Madison
6125,18095,0,0,2,Madison
6126,18095,0,0,7,Madison
6127,18095,1,0,5,Madison
6128,18095,0,0,9,Madison
6129,18095,0,0,6,Madison
6130,18095,1,0,19,Madison
6131,18095,1,0,3,Madison
6132,18095,1,0,4,Madison
6133,18095,0,0,29,Madison
6134,18095,1,0,21,Madison
6135,18095,0,1,34,Madison
6136,18095,3,0,37,Madison
6137,18095,6,0,55,Madison
6138,18095,6,0,26,Madison
6139,18095,11,2,29,Madison
6140,18095,7,1,34,Madison
6141,18095,10,2,40,Madison
6142,18095,15,2,59,Madison
6143,18095,4,2,50,Madison
6144,18095,6,0,66,Madison
6145,18095,14,0,31,Madison
6146,18095,14,2,55,Madison
6147,18095,34,2,56,Madison
6148,18095,7,2,191,Madison
6149,18095,5,3,85,Madison
6150,18095,56,4,36,Madison
6151,18095,30,0,61,Madison
6152,18095,19,3,26,Madison
6153,18095,9,2,13,Madison
6154,18095,3,2,48,Madison
6155,18095,9,2,56,Madison
6156,18095,10,2,86,Madison
6157,18095,22,4,60,Madison
6158,18095,20,1,48,Madison
6159,18095,8,1,32,Madison
6160,18095,7,5,23,Madison
6161,18095,8,1,53,Madison
6162,18095,4,0,39,Madison
6163,18095,7,2,82,Madison
6164,18095,20,0,54,Madison
6165,18095,15,1,67,Madison
6166,18095,0,0,46,Madison
6167,18095,3,0,50,Madison
6168,18095,3,2,84,Madison
6169,18095,8,0,62,Madison
6170,18095,14,0,73,Madison
6171,18095,7,2,63,Madison
6172,18095,4,1,62,Madison
6173,18095,6,1,36,Madison
6174,18095,11,1,23,Madison
6175,18095,1,0,78,Madison
6176,18095,9,1,71,Madison
6177,18095,11,0,103,Madison
6178,18095,5,0,127,Madison
6179,18095,18,0,96,Madison
6180,18095,6,1,77,Madison
6181,18095,5,0,17,Madison
6182,18095,3,0,197,Madison
6183,18095,15,0,118,Madison
6184,18095,4,0,86,Madison
6185,18095,7,0,112,Madison
6186,18095,3,0,126,Madison
6187,18095,5,0,32,Madison
6188,18095,7,1,18,Madison
6189,18095,2,1,145,Madison
6190,18095,14,0,145,Madison
6191,18095,3,0,86,Madison
6192,18095,3,0,138,Madison
6193,18095,0,0,139,Madison
6194,18095,3,0,22,Madison
6195,18095,2,0,10,Madison
6196,18095,0,0,27,Madison
6197,18095,0,0,92,Madison
6198,18095,2,0,80,Madison
6199,18095,1,0,76,Madison
6200,18095,1,0,73,Madison
6201,18095,0,0,25,Madison
6202,18095,7,1,21,Madison
6203,18095,1,0,106,Madison
6204,18095,4,0,78,Madison
6205,18095,2,0,88,Madison
6206,18095,2,0,75,Madison
6207,18095,3,0,115,Madison
6208,18095,0,0,27,Madison
6209,18095,2,1,13,Madison
6210,18095,0,0,124,Madison
6211,18095,1,0,109,Madison
6212,18095,4,0,91,Madison
6213,18095,2,0,86,Madison
6214,18095,1,1,91,Madison
6215,18095,2,0,51,Madison
6216,18095,0,0,17,Madison
6217,18095,1,0,136,Madison
6218,18095,0,0,115,Madison
6219,18095,3,0,180,Madison
6220,18095,0,0,253,Madison
6221,18095,0,0,257,Madison
6222,18095,3,0,75,Madison
6223,18095,2,0,15,Madison
6224,18095,1,0,185,Madison
6225,18095,3,0,108,Madison
6226,18095,0,0,105,Madison
6227,18095,8,0,110,Madison
6228,18095,6,0,96,Madison
6229,18095,1,0,28,Madison
6230,18095,3,0,17,Madison
6231,18095,0,0,83,Madison
6232,18095,1,0,79,Madison
6233,18095,0,1,99,Madison
6234,18095,5,0,109,Madison
6235,18095,7,0,62,Madison
6236,18095,5,0,17,Madison
6237,18095,1,0,27,Madison
6238,18095,2,0,42,Madison
6239,18095,4,0,9,Madison
6240,18095,1,0,5,Madison
6241,18097,0,0,1,Marion
6242,18097,0,0,1,Marion
6243,18097,0,0,2,Marion
6244,18097,0,0,2,Marion
6245,18097,0,0,0,Marion
6246,18097,1,0,1,Marion
6247,18097,0,0,2,Marion
6248,18097,0,0,3,Marion
6249,18097,0,0,1,Marion
6250,18097,0,0,8,Marion
6251,18097,1,0,14,Marion
6252,18097,0,0,45,Marion
6253,18097,1,0,77,Marion
6254,18097,0,0,39,Marion
6255,18097,5,1,37,Marion
6256,18097,0,1,169,Marion
6257,18097,2,0,201,Marion
6258,18097,8,0,179,Marion
6259,18097,6,0,296,Marion
6260,18097,22,4,673,Marion
6261,18097,35,3,180,Marion
6262,18097,27,3,597,Marion
6263,18097,51,2,374,Marion
6264,18097,63,3,467,Marion
6265,18097,57,2,968,Marion
6266,18097,143,4,1053,Marion
6267,18097,113,1,634,Marion
6268,18097,119,6,423,Marion
6269,18097,132,9,918,Marion
6270,18097,145,6,418,Marion
6271,18097,155,9,608,Marion
6272,18097,179,7,615,Marion
6273,18097,113,8,754,Marion
6274,18097,146,12,870,Marion
6275,18097,183,8,578,Marion
6276,18097,199,14,303,Marion
6277,18097,195,9,562,Marion
6278,18097,146,16,695,Marion
6279,18097,110,4,901,Marion
6280,18097,203,9,778,Marion
6281,18097,137,11,838,Marion
6282,18097,151,4,422,Marion
6283,18097,129,10,142,Marion
6284,18097,45,10,719,Marion
6285,18097,153,14,775,Marion
6286,18097,105,13,597,Marion
6287,18097,192,9,739,Marion
6288,18097,118,8,967,Marion
6289,18097,251,11,426,Marion
6290,18097,145,8,199,Marion
6291,18097,120,12,714,Marion
6292,18097,93,15,814,Marion
6293,18097,151,16,765,Marion
6294,18097,130,10,585,Marion
6295,18097,182,13,553,Marion
6296,18097,73,9,537,Marion
6297,18097,129,7,237,Marion
6298,18097,149,15,875,Marion
6299,18097,216,11,982,Marion
6300,18097,224,14,1137,Marion
6301,18097,234,11,978,Marion
6302,18097,229,6,910,Marion
6303,18097,191,10,999,Marion
6304,18097,151,7,526,Marion
6305,18097,92,12,1044,Marion
6306,18097,305,8,1077,Marion
6307,18097,182,12,1038,Marion
6308,18097,167,11,968,Marion
6309,18097,163,6,1093,Marion
6310,18097,95,7,521,Marion
6311,18097,160,7,236,Marion
6312,18097,118,12,1231,Marion
6313,18097,88,9,1732,Marion
6314,18097,94,10,1615,Marion
6315,18097,184,10,1308,Marion
6316,18097,151,7,1377,Marion
6317,18097,154,8,627,Marion
6318,18097,105,10,317,Marion
6319,18097,141,7,1556,Marion
6320,18097,116,4,1253,Marion
6321,18097,157,15,1031,Marion
6322,18097,114,9,1198,Marion
6323,18097,112,6,1228,Marion
6324,18097,92,7,394,Marion
6325,18097,61,2,374,Marion
6326,18097,81,5,379,Marion
6327,18097,104,4,1358,Marion
6328,18097,138,5,1130,Marion
6329,18097,95,5,931,Marion
6330,18097,116,5,1114,Marion
6331,18097,65,5,455,Marion
6332,18097,41,5,261,Marion
6333,18097,72,2,1163,Marion
6334,18097,66,3,787,Marion
6335,18097,62,7,876,Marion
6336,18097,92,5,889,Marion
6337,18097,91,6,1045,Marion
6338,18097,49,3,812,Marion
6339,18097,35,6,382,Marion
6340,18097,80,2,1324,Marion
6341,18097,39,7,917,Marion
6342,18097,30,7,1191,Marion
6343,18097,80,1,1106,Marion
6344,18097,52,1,1134,Marion
6345,18097,49,0,712,Marion
6346,18097,47,3,257,Marion
6347,18097,54,2,1456,Marion
6348,18097,35,2,1436,Marion
6349,18097,57,1,1361,Marion
6350,18097,47,4,1173,Marion
6351,18097,56,4,1383,Marion
6352,18097,45,0,772,Marion
6353,18097,29,0,272,Marion
6354,18097,53,2,1543,Marion
6355,18097,24,1,1447,Marion
6356,18097,41,1,1453,Marion
6357,18097,63,2,1425,Marion
6358,18097,79,1,1229,Marion
6359,18097,48,0,582,Marion
6360,18097,45,0,457,Marion
6361,18097,51,0,1166,Marion
6362,18097,58,1,1110,Marion
6363,18097,51,2,835,Marion
6364,18097,66,1,991,Marion
6365,18097,44,0,663,Marion
6366,18097,81,2,356,Marion
6367,18097,55,2,247,Marion
6368,18097,43,1,609,Marion
6369,18097,43,0,143,Marion
6370,18097,51,0,29,Marion
6371,18099,0,0,0,Marshall
6372,18099,0,0,0,Marshall
6373,18099,0,0,0,Marshall
6374,18099,0,0,0,Marshall
6375,18099,0,0,0,Marshall
6376,18099,0,0,0,Marshall
6377,18099,0,0,0,Marshall
6378,18099,0,0,0,Marshall
6379,18099,0,0,0,Marshall
6380,18099,0,0,0,Marshall
6381,18099,0,0,2,Marshall
6382,18099,0,0,4,Marshall
6383,18099,0,0,4,Marshall
6384,18099,0,0,0,Marshall
6385,18099,0,0,2,Marshall
6386,18099,0,0,13,Marshall
6387,18099,0,0,7,Marshall
6388,18099,0,0,13,Marshall
6389,18099,0,0,13,Marshall
6390,18099,0,0,8,Marshall
6391,18099,0,0,2,Marshall
6392,18099,0,0,4,Marshall
6393,18099,0,0,8,Marshall
6394,18099,0,0,5,Marshall
6395,18099,1,0,3,Marshall
6396,18099,2,0,10,Marshall
6397,18099,0,0,10,Marshall
6398,18099,0,0,3,Marshall
6399,18099,0,0,2,Marshall
6400,18099,0,0,10,Marshall
6401,18099,0,0,12,Marshall
6402,18099,1,0,11,Marshall
6403,18099,0,0,6,Marshall
6404,18099,0,0,8,Marshall
6405,18099,2,0,1,Marshall
6406,18099,2,0,4,Marshall
6407,18099,2,0,20,Marshall
6408,18099,1,0,10,Marshall
6409,18099,0,0,11,Marshall
6410,18099,1,0,15,Marshall
6411,18099,0,0,6,Marshall
6412,18099,5,0,5,Marshall
6413,18099,0,0,5,Marshall
6414,18099,0,0,21,Marshall
6415,18099,1,0,15,Marshall
6416,18099,2,0,15,Marshall
6417,18099,1,0,21,Marshall
6418,18099,0,0,11,Marshall
6419,18099,1,1,4,Marshall
6420,18099,1,0,8,Marshall
6421,18099,1,0,30,Marshall
6422,18099,1,0,19,Marshall
6423,18099,0,0,19,Marshall
6424,18099,0,0,19,Marshall
6425,18099,1,0,15,Marshall
6426,18099,1,0,19,Marshall
6427,18099,1,0,6,Marshall
6428,18099,0,0,28,Marshall
6429,18099,0,0,19,Marshall
6430,18099,1,0,34,Marshall
6431,18099,1,0,43,Marshall
6432,18099,0,0,48,Marshall
6433,18099,1,0,16,Marshall
6434,18099,0,0,11,Marshall
6435,18099,0,0,28,Marshall
6436,18099,0,0,28,Marshall
6437,18099,0,0,35,Marshall
6438,18099,0,0,49,Marshall
6439,18099,0,0,46,Marshall
6440,18099,1,0,41,Marshall
6441,18099,1,0,14,Marshall
6442,18099,4,0,45,Marshall
6443,18099,1,0,43,Marshall
6444,18099,1,0,28,Marshall
6445,18099,0,0,38,Marshall
6446,18099,1,0,52,Marshall
6447,18099,2,0,27,Marshall
6448,18099,0,0,9,Marshall
6449,18099,2,0,82,Marshall
6450,18099,6,0,74,Marshall
6451,18099,1,0,67,Marshall
6452,18099,3,0,59,Marshall
6453,18099,7,0,86,Marshall
6454,18099,3,0,27,Marshall
6455,18099,0,0,16,Marshall
6456,18099,12,0,16,Marshall
6457,18099,4,0,74,Marshall
6458,18099,0,0,68,Marshall
6459,18099,10,0,70,Marshall
6460,18099,10,0,92,Marshall
6461,18099,6,1,39,Marshall
6462,18099,4,0,30,Marshall
6463,18099,15,0,128,Marshall
6464,18099,19,0,94,Marshall
6465,18099,32,0,74,Marshall
6466,18099,11,0,90,Marshall
6467,18099,10,1,87,Marshall
6468,18099,18,0,45,Marshall
6469,18099,13,0,29,Marshall
6470,18099,3,0,123,Marshall
6471,18099,15,0,100,Marshall
6472,18099,14,0,84,Marshall
6473,18099,14,0,140,Marshall
6474,18099,10,0,132,Marshall
6475,18099,14,0,59,Marshall
6476,18099,3,0,26,Marshall
6477,18099,11,0,158,Marshall
6478,18099,8,0,80,Marshall
6479,18099,15,1,97,Marshall
6480,18099,6,0,94,Marshall
6481,18099,4,0,78,Marshall
6482,18099,12,0,42,Marshall
6483,18099,5,0,13,Marshall
6484,18099,6,0,98,Marshall
6485,18099,5,0,90,Marshall
6486,18099,10,0,56,Marshall
6487,18099,7,0,123,Marshall
6488,18099,9,1,81,Marshall
6489,18099,3,0,50,Marshall
6490,18099,3,0,40,Marshall
6491,18099,1,0,70,Marshall
6492,18099,5,0,65,Marshall
6493,18099,7,0,40,Marshall
6494,18099,8,0,127,Marshall
6495,18099,57,0,48,Marshall
6496,18099,9,0,16,Marshall
6497,18099,0,1,54,Marshall
6498,18099,1,1,28,Marshall
6499,18099,7,0,15,Marshall
6500,18099,21,0,4,Marshall
6501,18101,0,0,0,Martin
6502,18101,0,0,0,Martin
6503,18101,0,0,0,Martin
6504,18101,0,0,0,Martin
6505,18101,0,0,0,Martin
6506,18101,0,0,0,Martin
6507,18101,0,0,0,Martin
6508,18101,0,0,0,Martin
6509,18101,0,0,0,Martin
6510,18101,0,0,0,Martin
6511,18101,0,0,0,Martin
6512,18101,0,0,0,Martin
6513,18101,0,0,0,Martin
6514,18101,0,0,0,Martin
6515,18101,0,0,1,Martin
6516,18101,0,0,1,Martin
6517,18101,0,0,0,Martin
6518,18101,0,0,0,Martin
6519,18101,0,0,1,Martin
6520,18101,0,0,1,Martin
6521,18101,0,0,0,Martin
6522,18101,0,0,1,Martin
6523,18101,0,0,1,Martin
6524,18101,0,0,1,Martin
6525,18101,0,0,1,Martin
6526,18101,0,0,3,Martin
6527,18101,0,0,0,Martin
6528,18101,0,0,0,Martin
6529,18101,0,0,0,Martin
6530,18101,0,0,0,Martin
6531,18101,0,0,2,Martin
6532,18101,0,0,1,Martin
6533,18101,0,0,0,Martin
