_id,COUNTY_NAME,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST
3945,JOHNSON,2020-03-25T00:00:00,13,0,76
3946,JOHNSON,2020-03-26T00:00:00,10,0,88
3947,JOHNSON,2020-03-27T00:00:00,12,0,98
3948,JOHNSON,2020-03-28T00:00:00,15,0,63
3949,JOHNSON,2020-03-29T00:00:00,10,0,40
3950,JOHNSON,2020-03-30T00:00:00,20,0,82
3951,JOHNSON,2020-03-31T00:00:00,17,0,79
3952,JOHNSON,2020-04-01T00:00:00,8,2,124
3953,JOHNSON,2020-04-02T00:00:00,10,1,122
3954,JOHNSON,2020-04-03T00:00:00,16,2,114
3955,JOHNSON,2020-04-04T00:00:00,13,1,52
3956,JOHNSON,2020-04-05T00:00:00,27,0,48
3957,JOHNSON,2020-04-06T00:00:00,20,3,87
3958,JOHNSON,2020-04-07T00:00:00,18,0,102
3959,JOHNSON,2020-04-08T00:00:00,17,5,119
3960,JOHNSON,2020-04-09T00:00:00,21,5,105
3961,JOHNSON,2020-04-10T00:00:00,18,0,87
3962,JOHNSON,2020-04-11T00:00:00,27,2,47
3963,JOHNSON,2020-04-12T00:00:00,11,2,20
3964,JOHNSON,2020-04-13T00:00:00,5,1,106
3965,JOHNSON,2020-04-14T00:00:00,19,4,114
3966,JOHNSON,2020-04-15T00:00:00,11,1,104
3967,JOHNSON,2020-04-16T00:00:00,15,3,135
3968,JOHNSON,2020-04-17T00:00:00,22,1,103
3969,JOHNSON,2020-04-18T00:00:00,25,0,46
3970,JOHNSON,2020-04-19T00:00:00,19,4,24
3971,JOHNSON,2020-04-20T00:00:00,23,6,111
3972,JOHNSON,2020-04-21T00:00:00,6,3,121
3973,JOHNSON,2020-04-22T00:00:00,23,3,81
3974,JOHNSON,2020-04-23T00:00:00,35,6,69
3975,JOHNSON,2020-04-24T00:00:00,23,0,72
3976,JOHNSON,2020-04-25T00:00:00,3,6,74
3977,JOHNSON,2020-04-26T00:00:00,5,2,30
3978,JOHNSON,2020-04-27T00:00:00,11,3,138
3979,JOHNSON,2020-04-28T00:00:00,15,1,219
3980,JOHNSON,2020-04-29T00:00:00,17,1,116
3981,JOHNSON,2020-04-30T00:00:00,13,5,103
3982,JOHNSON,2020-05-01T00:00:00,54,0,110
3983,JOHNSON,2020-05-02T00:00:00,36,5,71
3984,JOHNSON,2020-05-03T00:00:00,11,2,24
3985,JOHNSON,2020-05-04T00:00:00,15,1,131
3986,JOHNSON,2020-05-05T00:00:00,14,0,111
3987,JOHNSON,2020-05-06T00:00:00,8,2,155
3988,JOHNSON,2020-05-07T00:00:00,16,4,157
3989,JOHNSON,2020-05-08T00:00:00,21,1,152
3990,JOHNSON,2020-05-09T00:00:00,14,2,48
3991,JOHNSON,2020-05-10T00:00:00,17,1,30
3992,JOHNSON,2020-05-11T00:00:00,15,0,157
3993,JOHNSON,2020-05-12T00:00:00,1,0,375
3994,JOHNSON,2020-05-13T00:00:00,115,1,148
3995,JOHNSON,2020-05-14T00:00:00,8,3,150
3996,JOHNSON,2020-05-15T00:00:00,22,0,204
3997,JOHNSON,2020-05-16T00:00:00,12,1,61
3998,JOHNSON,2020-05-17T00:00:00,10,1,27
3999,JOHNSON,2020-05-18T00:00:00,11,1,198
4000,JOHNSON,2020-05-19T00:00:00,13,1,137
4001,JOHNSON,2020-05-20T00:00:00,16,1,106
4002,JOHNSON,2020-05-21T00:00:00,5,1,114
4003,JOHNSON,2020-05-22T00:00:00,12,1,158
4004,JOHNSON,2020-05-23T00:00:00,12,1,34
4005,JOHNSON,2020-05-24T00:00:00,2,0,40
4006,JOHNSON,2020-05-25T00:00:00,4,0,36
4007,JOHNSON,2020-05-26T00:00:00,5,2,122
4008,JOHNSON,2020-05-27T00:00:00,3,0,132
4009,JOHNSON,2020-05-28T00:00:00,2,0,117
4010,JOHNSON,2020-05-29T00:00:00,4,0,133
4011,JOHNSON,2020-05-30T00:00:00,7,0,43
4012,JOHNSON,2020-05-31T00:00:00,9,1,33
4013,JOHNSON,2020-06-01T00:00:00,6,0,159
4014,JOHNSON,2020-06-02T00:00:00,4,0,126
4015,JOHNSON,2020-06-03T00:00:00,1,3,109
4016,JOHNSON,2020-06-04T00:00:00,3,0,74
4017,JOHNSON,2020-06-05T00:00:00,4,1,12
4018,JOHNSON,2020-06-06T00:00:00,4,0,1
4019,KNOX,2020-02-29T00:00:00,0,0,0
4020,KNOX,2020-03-02T00:00:00,0,0,0
4021,KNOX,2020-03-03T00:00:00,0,0,0
4022,KNOX,2020-03-04T00:00:00,0,0,0
4023,KNOX,2020-03-05T00:00:00,0,0,0
4024,KNOX,2020-03-06T00:00:00,0,0,0
4025,KNOX,2020-03-07T00:00:00,0,0,0
4026,KNOX,2020-03-08T00:00:00,0,0,0
4027,KNOX,2020-03-09T00:00:00,0,0,0
4028,KNOX,2020-03-10T00:00:00,0,0,0
4029,KNOX,2020-03-11T00:00:00,0,0,0
4030,KNOX,2020-03-12T00:00:00,0,0,0
4031,KNOX,2020-03-13T00:00:00,0,0,0
4032,KNOX,2020-03-14T00:00:00,0,0,0
4033,KNOX,2020-03-15T00:00:00,0,0,0
4034,KNOX,2020-03-16T00:00:00,0,0,2
4035,KNOX,2020-03-17T00:00:00,0,0,1
4036,KNOX,2020-03-18T00:00:00,0,0,1
4037,KNOX,2020-03-19T00:00:00,0,0,1
4038,KNOX,2020-03-20T00:00:00,0,0,0
4039,KNOX,2020-03-21T00:00:00,0,0,0
4040,KNOX,2020-03-22T00:00:00,0,0,1
4041,KNOX,2020-03-23T00:00:00,0,0,0
4042,KNOX,2020-03-24T00:00:00,0,0,7
4043,KNOX,2020-03-25T00:00:00,0,0,4
4044,KNOX,2020-03-26T00:00:00,0,0,7
4045,KNOX,2020-03-27T00:00:00,0,0,6
4046,KNOX,2020-03-28T00:00:00,2,0,1
4047,KNOX,2020-03-29T00:00:00,0,0,5
4048,KNOX,2020-03-30T00:00:00,0,0,9
4049,KNOX,2020-03-31T00:00:00,1,0,20
4050,KNOX,2020-04-01T00:00:00,1,0,7
4051,KNOX,2020-04-02T00:00:00,0,0,7
4052,KNOX,2020-04-03T00:00:00,1,0,6
4053,KNOX,2020-04-04T00:00:00,2,0,1
4054,KNOX,2020-04-05T00:00:00,2,0,3
4055,KNOX,2020-04-06T00:00:00,1,0,8
4056,KNOX,2020-04-07T00:00:00,1,0,9
4057,KNOX,2020-04-08T00:00:00,0,0,7
4058,KNOX,2020-04-09T00:00:00,2,0,3
4059,KNOX,2020-04-10T00:00:00,0,0,3
4060,KNOX,2020-04-11T00:00:00,2,0,6
4061,KNOX,2020-04-12T00:00:00,0,0,6
4062,KNOX,2020-04-13T00:00:00,0,0,8
4063,KNOX,2020-04-14T00:00:00,1,0,21
4064,KNOX,2020-04-15T00:00:00,0,0,10
4065,KNOX,2020-04-16T00:00:00,0,0,7
4066,KNOX,2020-04-17T00:00:00,1,0,20
4067,KNOX,2020-04-18T00:00:00,1,0,6
4068,KNOX,2020-04-19T00:00:00,0,0,8
4069,KNOX,2020-04-20T00:00:00,0,0,16
4070,KNOX,2020-04-21T00:00:00,0,0,10
4071,KNOX,2020-04-22T00:00:00,0,0,9
4072,KNOX,2020-04-23T00:00:00,1,0,9
4073,KNOX,2020-04-24T00:00:00,1,0,16
4074,KNOX,2020-04-25T00:00:00,0,0,8
4075,KNOX,2020-04-26T00:00:00,0,0,8
4076,KNOX,2020-04-27T00:00:00,0,0,9
4077,KNOX,2020-04-28T00:00:00,0,0,15
4078,KNOX,2020-04-29T00:00:00,0,0,28
4079,KNOX,2020-04-30T00:00:00,0,0,9
4080,KNOX,2020-05-01T00:00:00,0,0,12
4081,KNOX,2020-05-02T00:00:00,0,0,5
4082,KNOX,2020-05-03T00:00:00,0,0,6
4083,KNOX,2020-05-04T00:00:00,0,0,11
4084,KNOX,2020-05-05T00:00:00,0,0,16
4085,KNOX,2020-05-06T00:00:00,0,0,11
4086,KNOX,2020-05-07T00:00:00,0,0,21
4087,KNOX,2020-05-08T00:00:00,0,0,16
4088,KNOX,2020-05-09T00:00:00,1,0,8
4089,KNOX,2020-05-10T00:00:00,0,0,1
4090,KNOX,2020-05-11T00:00:00,0,0,30
4091,KNOX,2020-05-12T00:00:00,1,0,22
4092,KNOX,2020-05-13T00:00:00,0,0,21
4093,KNOX,2020-05-14T00:00:00,0,0,23
4094,KNOX,2020-05-15T00:00:00,0,0,33
4095,KNOX,2020-05-16T00:00:00,0,0,11
4096,KNOX,2020-05-17T00:00:00,0,0,6
4097,KNOX,2020-05-18T00:00:00,0,0,26
4098,KNOX,2020-05-19T00:00:00,1,0,10
4099,KNOX,2020-05-20T00:00:00,0,0,27
4100,KNOX,2020-05-21T00:00:00,0,0,24
4101,KNOX,2020-05-22T00:00:00,1,0,23
4102,KNOX,2020-05-23T00:00:00,0,0,3
4103,KNOX,2020-05-24T00:00:00,0,0,9
4104,KNOX,2020-05-25T00:00:00,1,0,6
4105,KNOX,2020-05-26T00:00:00,0,0,30
4106,KNOX,2020-05-27T00:00:00,0,0,18
4107,KNOX,2020-05-28T00:00:00,3,0,21
4108,KNOX,2020-05-29T00:00:00,0,0,37
4109,KNOX,2020-05-30T00:00:00,0,0,12
4110,KNOX,2020-05-31T00:00:00,0,0,6
4111,KNOX,2020-06-01T00:00:00,1,0,33
4112,KNOX,2020-06-02T00:00:00,2,0,17
4113,KNOX,2020-06-03T00:00:00,0,0,6
4114,KNOX,2020-06-04T00:00:00,0,0,5
4115,KNOX,2020-06-05T00:00:00,1,0,1
4116,KNOX,2020-06-06T00:00:00,0,0,1
4117,KOSCIUSKO,2020-02-29T00:00:00,0,0,0
4118,KOSCIUSKO,2020-03-02T00:00:00,0,0,0
4119,KOSCIUSKO,2020-03-03T00:00:00,0,0,0
4120,KOSCIUSKO,2020-03-04T00:00:00,0,0,0
4121,KOSCIUSKO,2020-03-05T00:00:00,0,0,0
4122,KOSCIUSKO,2020-03-06T00:00:00,0,0,0
4123,KOSCIUSKO,2020-03-07T00:00:00,0,0,0
4124,KOSCIUSKO,2020-03-08T00:00:00,0,0,1
4125,KOSCIUSKO,2020-03-09T00:00:00,0,0,0
4126,KOSCIUSKO,2020-03-10T00:00:00,0,0,1
4127,KOSCIUSKO,2020-03-11T00:00:00,0,0,2
4128,KOSCIUSKO,2020-03-12T00:00:00,0,0,0
4129,KOSCIUSKO,2020-03-13T00:00:00,0,0,4
4130,KOSCIUSKO,2020-03-14T00:00:00,0,0,2
4131,KOSCIUSKO,2020-03-15T00:00:00,0,0,2
4132,KOSCIUSKO,2020-03-16T00:00:00,0,0,14
4133,KOSCIUSKO,2020-03-17T00:00:00,0,0,13
4134,KOSCIUSKO,2020-03-18T00:00:00,0,0,10
4135,KOSCIUSKO,2020-03-19T00:00:00,0,0,6
4136,KOSCIUSKO,2020-03-20T00:00:00,0,0,5
4137,KOSCIUSKO,2020-03-21T00:00:00,0,0,5
4138,KOSCIUSKO,2020-03-22T00:00:00,0,0,4
4139,KOSCIUSKO,2020-03-23T00:00:00,0,0,17
4140,KOSCIUSKO,2020-03-24T00:00:00,0,0,12
4141,KOSCIUSKO,2020-03-25T00:00:00,0,0,10
4142,KOSCIUSKO,2020-03-26T00:00:00,1,0,13
4143,KOSCIUSKO,2020-03-27T00:00:00,0,0,16
4144,KOSCIUSKO,2020-03-28T00:00:00,1,0,7
4145,KOSCIUSKO,2020-03-29T00:00:00,1,0,9
4146,KOSCIUSKO,2020-03-30T00:00:00,1,0,16
4147,KOSCIUSKO,2020-03-31T00:00:00,0,0,9
4148,KOSCIUSKO,2020-04-01T00:00:00,1,0,9
4149,KOSCIUSKO,2020-04-02T00:00:00,3,0,17
4150,KOSCIUSKO,2020-04-03T00:00:00,3,0,12
4151,KOSCIUSKO,2020-04-04T00:00:00,1,0,3
4152,KOSCIUSKO,2020-04-05T00:00:00,2,1,12
4153,KOSCIUSKO,2020-04-06T00:00:00,0,0,19
4154,KOSCIUSKO,2020-04-07T00:00:00,2,0,28
4155,KOSCIUSKO,2020-04-08T00:00:00,0,0,10
4156,KOSCIUSKO,2020-04-09T00:00:00,0,0,15
4157,KOSCIUSKO,2020-04-10T00:00:00,1,0,15
4158,KOSCIUSKO,2020-04-11T00:00:00,1,0,8
4159,KOSCIUSKO,2020-04-12T00:00:00,1,0,7
4160,KOSCIUSKO,2020-04-13T00:00:00,0,0,14
4161,KOSCIUSKO,2020-04-14T00:00:00,0,0,13
4162,KOSCIUSKO,2020-04-15T00:00:00,2,0,15
4163,KOSCIUSKO,2020-04-16T00:00:00,1,0,15
4164,KOSCIUSKO,2020-04-17T00:00:00,0,0,21
4165,KOSCIUSKO,2020-04-18T00:00:00,0,0,10
4166,KOSCIUSKO,2020-04-19T00:00:00,0,0,6
4167,KOSCIUSKO,2020-04-20T00:00:00,0,0,26
4168,KOSCIUSKO,2020-04-21T00:00:00,1,0,14
4169,KOSCIUSKO,2020-04-22T00:00:00,1,0,17
4170,KOSCIUSKO,2020-04-23T00:00:00,1,0,25
4171,KOSCIUSKO,2020-04-24T00:00:00,2,0,25
4172,KOSCIUSKO,2020-04-25T00:00:00,2,0,11
4173,KOSCIUSKO,2020-04-26T00:00:00,0,0,7
4174,KOSCIUSKO,2020-04-27T00:00:00,1,0,18
4175,KOSCIUSKO,2020-04-28T00:00:00,3,0,29
4176,KOSCIUSKO,2020-04-29T00:00:00,1,0,74
4177,KOSCIUSKO,2020-04-30T00:00:00,3,0,53
4178,KOSCIUSKO,2020-05-01T00:00:00,0,0,31
4179,KOSCIUSKO,2020-05-02T00:00:00,1,0,9
4180,KOSCIUSKO,2020-05-03T00:00:00,0,0,7
4181,KOSCIUSKO,2020-05-04T00:00:00,1,0,33
4182,KOSCIUSKO,2020-05-05T00:00:00,0,0,24
4183,KOSCIUSKO,2020-05-06T00:00:00,0,0,46
4184,KOSCIUSKO,2020-05-07T00:00:00,0,0,168
4185,KOSCIUSKO,2020-05-08T00:00:00,0,0,48
4186,KOSCIUSKO,2020-05-09T00:00:00,2,0,10
4187,KOSCIUSKO,2020-05-10T00:00:00,2,0,8
4188,KOSCIUSKO,2020-05-11T00:00:00,4,0,58
4189,KOSCIUSKO,2020-05-12T00:00:00,1,0,47
4190,KOSCIUSKO,2020-05-13T00:00:00,2,0,44
4191,KOSCIUSKO,2020-05-14T00:00:00,5,0,45
4192,KOSCIUSKO,2020-05-15T00:00:00,2,0,35
4193,KOSCIUSKO,2020-05-16T00:00:00,0,0,10
4194,KOSCIUSKO,2020-05-17T00:00:00,3,0,9
4195,KOSCIUSKO,2020-05-18T00:00:00,1,0,55
4196,KOSCIUSKO,2020-05-19T00:00:00,0,0,48
4197,KOSCIUSKO,2020-05-20T00:00:00,1,0,44
4198,KOSCIUSKO,2020-05-21T00:00:00,6,0,46
4199,KOSCIUSKO,2020-05-22T00:00:00,3,0,62
4200,KOSCIUSKO,2020-05-23T00:00:00,7,0,17
4201,KOSCIUSKO,2020-05-24T00:00:00,8,0,9
4202,KOSCIUSKO,2020-05-25T00:00:00,8,0,20
4203,KOSCIUSKO,2020-05-26T00:00:00,3,0,92
4204,KOSCIUSKO,2020-05-27T00:00:00,3,0,82
4205,KOSCIUSKO,2020-05-28T00:00:00,10,0,60
4206,KOSCIUSKO,2020-05-29T00:00:00,18,1,99
4207,KOSCIUSKO,2020-05-30T00:00:00,10,0,31
4208,KOSCIUSKO,2020-05-31T00:00:00,19,0,17
4209,KOSCIUSKO,2020-06-01T00:00:00,5,0,93
4210,KOSCIUSKO,2020-06-02T00:00:00,10,0,83
4211,KOSCIUSKO,2020-06-03T00:00:00,7,0,100
4212,KOSCIUSKO,2020-06-04T00:00:00,26,0,66
4213,KOSCIUSKO,2020-06-05T00:00:00,4,0,4
4214,KOSCIUSKO,2020-06-06T00:00:00,18,0,0
4215,LAGRANGE,2020-02-29T00:00:00,0,0,0
4216,LAGRANGE,2020-03-02T00:00:00,0,0,0
4217,LAGRANGE,2020-03-03T00:00:00,0,0,0
4218,LAGRANGE,2020-03-04T00:00:00,0,0,0
4219,LAGRANGE,2020-03-05T00:00:00,0,0,0
4220,LAGRANGE,2020-03-06T00:00:00,0,0,0
4221,LAGRANGE,2020-03-07T00:00:00,0,0,0
4222,LAGRANGE,2020-03-08T00:00:00,0,0,0
4223,LAGRANGE,2020-03-09T00:00:00,0,0,0
4224,LAGRANGE,2020-03-10T00:00:00,0,0,0
4225,LAGRANGE,2020-03-11T00:00:00,0,0,0
4226,LAGRANGE,2020-03-12T00:00:00,0,0,0
4227,LAGRANGE,2020-03-13T00:00:00,0,0,1
4228,LAGRANGE,2020-03-14T00:00:00,0,0,0
4229,LAGRANGE,2020-03-15T00:00:00,0,0,0
4230,LAGRANGE,2020-03-16T00:00:00,0,0,2
4231,LAGRANGE,2020-03-17T00:00:00,0,0,1
4232,LAGRANGE,2020-03-18T00:00:00,0,0,3
4233,LAGRANGE,2020-03-19T00:00:00,0,0,4
4234,LAGRANGE,2020-03-20T00:00:00,0,0,5
4235,LAGRANGE,2020-03-21T00:00:00,0,0,1
4236,LAGRANGE,2020-03-22T00:00:00,0,0,0
4237,LAGRANGE,2020-03-23T00:00:00,0,0,4
4238,LAGRANGE,2020-03-24T00:00:00,0,0,2
4239,LAGRANGE,2020-03-25T00:00:00,0,0,4
4240,LAGRANGE,2020-03-26T00:00:00,2,0,5
4241,LAGRANGE,2020-03-27T00:00:00,0,0,2
4242,LAGRANGE,2020-03-28T00:00:00,0,0,0
4243,LAGRANGE,2020-03-29T00:00:00,0,0,1
4244,LAGRANGE,2020-03-30T00:00:00,0,0,5
4245,LAGRANGE,2020-03-31T00:00:00,0,0,6
4246,LAGRANGE,2020-04-01T00:00:00,0,0,4
4247,LAGRANGE,2020-04-02T00:00:00,2,0,2
4248,LAGRANGE,2020-04-03T00:00:00,0,0,1
4249,LAGRANGE,2020-04-04T00:00:00,0,0,1
4250,LAGRANGE,2020-04-05T00:00:00,2,1,1
4251,LAGRANGE,2020-04-06T00:00:00,0,0,2
4252,LAGRANGE,2020-04-07T00:00:00,0,0,1
4253,LAGRANGE,2020-04-08T00:00:00,2,0,4
4254,LAGRANGE,2020-04-09T00:00:00,1,0,0
4255,LAGRANGE,2020-04-10T00:00:00,2,0,2
4256,LAGRANGE,2020-04-11T00:00:00,1,0,4
4257,LAGRANGE,2020-04-12T00:00:00,1,0,1
4258,LAGRANGE,2020-04-13T00:00:00,0,0,7
4259,LAGRANGE,2020-04-14T00:00:00,1,0,8
4260,LAGRANGE,2020-04-15T00:00:00,1,0,4
4261,LAGRANGE,2020-04-16T00:00:00,0,0,8
4262,LAGRANGE,2020-04-17T00:00:00,1,0,2
4263,LAGRANGE,2020-04-18T00:00:00,1,0,6
4264,LAGRANGE,2020-04-19T00:00:00,0,0,3
4265,LAGRANGE,2020-04-20T00:00:00,1,0,9
4266,LAGRANGE,2020-04-21T00:00:00,0,0,4
4267,LAGRANGE,2020-04-22T00:00:00,2,0,3
4268,LAGRANGE,2020-04-23T00:00:00,1,0,9
4269,LAGRANGE,2020-04-24T00:00:00,1,0,5
4270,LAGRANGE,2020-04-25T00:00:00,1,0,8
4271,LAGRANGE,2020-04-26T00:00:00,1,1,3
4272,LAGRANGE,2020-04-27T00:00:00,0,0,10
4273,LAGRANGE,2020-04-28T00:00:00,0,0,14
4274,LAGRANGE,2020-04-29T00:00:00,1,0,9
4275,LAGRANGE,2020-04-30T00:00:00,2,0,14
4276,LAGRANGE,2020-05-01T00:00:00,1,0,9
4277,LAGRANGE,2020-05-02T00:00:00,0,0,4
4278,LAGRANGE,2020-05-03T00:00:00,2,0,2
4279,LAGRANGE,2020-05-04T00:00:00,4,0,8
4280,LAGRANGE,2020-05-05T00:00:00,2,0,5
4281,LAGRANGE,2020-05-06T00:00:00,0,0,10
4282,LAGRANGE,2020-05-07T00:00:00,0,0,9
4283,LAGRANGE,2020-05-08T00:00:00,2,0,14
4284,LAGRANGE,2020-05-09T00:00:00,1,0,3
4285,LAGRANGE,2020-05-10T00:00:00,0,0,4
4286,LAGRANGE,2020-05-11T00:00:00,4,0,11
4287,LAGRANGE,2020-05-12T00:00:00,0,0,16
4288,LAGRANGE,2020-05-13T00:00:00,5,0,42
4289,LAGRANGE,2020-05-14T00:00:00,2,0,35
4290,LAGRANGE,2020-05-15T00:00:00,0,0,27
4291,LAGRANGE,2020-05-16T00:00:00,0,0,3
4292,LAGRANGE,2020-05-17T00:00:00,1,0,3
4293,LAGRANGE,2020-05-18T00:00:00,2,0,29
4294,LAGRANGE,2020-05-19T00:00:00,3,0,26
4295,LAGRANGE,2020-05-20T00:00:00,1,0,9
4296,LAGRANGE,2020-05-21T00:00:00,2,0,16
4297,LAGRANGE,2020-05-22T00:00:00,1,0,19
4298,LAGRANGE,2020-05-23T00:00:00,1,0,4
4299,LAGRANGE,2020-05-24T00:00:00,0,0,1
4300,LAGRANGE,2020-05-25T00:00:00,1,0,6
4301,LAGRANGE,2020-05-26T00:00:00,2,0,30
4302,LAGRANGE,2020-05-27T00:00:00,4,0,20
4303,LAGRANGE,2020-05-28T00:00:00,3,0,19
4304,LAGRANGE,2020-05-29T00:00:00,6,0,28
4305,LAGRANGE,2020-05-30T00:00:00,6,0,1
4306,LAGRANGE,2020-05-31T00:00:00,1,0,3
4307,LAGRANGE,2020-06-01T00:00:00,9,0,43
4308,LAGRANGE,2020-06-02T00:00:00,10,0,32
4309,LAGRANGE,2020-06-03T00:00:00,14,0,36
4310,LAGRANGE,2020-06-04T00:00:00,11,0,23
4311,LAGRANGE,2020-06-05T00:00:00,15,0,0
4312,LAGRANGE,2020-06-06T00:00:00,16,0,0
4313,LAKE,2020-02-29T00:00:00,0,0,0
4314,LAKE,2020-03-02T00:00:00,0,0,0
4315,LAKE,2020-03-03T00:00:00,0,0,0
4316,LAKE,2020-03-04T00:00:00,0,0,0
4317,LAKE,2020-03-05T00:00:00,0,0,0
4318,LAKE,2020-03-06T00:00:00,0,0,0
4319,LAKE,2020-03-07T00:00:00,0,0,0
4320,LAKE,2020-03-08T00:00:00,0,0,0
4321,LAKE,2020-03-09T00:00:00,0,0,0
4322,LAKE,2020-03-10T00:00:00,0,0,2
4323,LAKE,2020-03-11T00:00:00,0,0,2
4324,LAKE,2020-03-12T00:00:00,0,0,19
4325,LAKE,2020-03-13T00:00:00,0,0,7
4326,LAKE,2020-03-14T00:00:00,0,0,153
4327,LAKE,2020-03-15T00:00:00,0,0,12
4328,LAKE,2020-03-16T00:00:00,2,0,49
4329,LAKE,2020-03-17T00:00:00,1,0,80
4330,LAKE,2020-03-18T00:00:00,1,0,126
4331,LAKE,2020-03-19T00:00:00,2,0,136
4332,LAKE,2020-03-20T00:00:00,1,0,131
4333,LAKE,2020-03-21T00:00:00,3,0,68
4334,LAKE,2020-03-22T00:00:00,1,0,41
4335,LAKE,2020-03-23T00:00:00,6,0,131
4336,LAKE,2020-03-24T00:00:00,2,0,73
4337,LAKE,2020-03-25T00:00:00,10,0,101
4338,LAKE,2020-03-26T00:00:00,16,1,134
4339,LAKE,2020-03-27T00:00:00,23,0,148
4340,LAKE,2020-03-28T00:00:00,17,0,78
4341,LAKE,2020-03-29T00:00:00,11,4,63
4342,LAKE,2020-03-30T00:00:00,50,2,188
4343,LAKE,2020-03-31T00:00:00,33,1,180
4344,LAKE,2020-04-01T00:00:00,34,0,154
4345,LAKE,2020-04-02T00:00:00,32,1,164
4346,LAKE,2020-04-03T00:00:00,69,1,173
4347,LAKE,2020-04-04T00:00:00,21,0,78
4348,LAKE,2020-04-05T00:00:00,33,1,68
4349,LAKE,2020-04-06T00:00:00,53,3,182
4350,LAKE,2020-04-07T00:00:00,41,5,189
4351,LAKE,2020-04-08T00:00:00,62,5,317
4352,LAKE,2020-04-09T00:00:00,51,5,387
4353,LAKE,2020-04-10T00:00:00,99,1,375
4354,LAKE,2020-04-11T00:00:00,66,1,226
4355,LAKE,2020-04-12T00:00:00,49,5,55
4356,LAKE,2020-04-13T00:00:00,26,3,301
4357,LAKE,2020-04-14T00:00:00,54,7,325
4358,LAKE,2020-04-15T00:00:00,103,1,352
4359,LAKE,2020-04-16T00:00:00,50,2,391
4360,LAKE,2020-04-17T00:00:00,64,3,384
4361,LAKE,2020-04-18T00:00:00,11,3,118
4362,LAKE,2020-04-19T00:00:00,75,5,107
4363,LAKE,2020-04-20T00:00:00,47,2,465
4364,LAKE,2020-04-21T00:00:00,70,4,391
4365,LAKE,2020-04-22T00:00:00,57,4,283
4366,LAKE,2020-04-23T00:00:00,96,3,209
4367,LAKE,2020-04-24T00:00:00,72,3,182
4368,LAKE,2020-04-25T00:00:00,17,2,150
4369,LAKE,2020-04-26T00:00:00,53,5,284
4370,LAKE,2020-04-27T00:00:00,128,4,462
4371,LAKE,2020-04-28T00:00:00,73,2,374
4372,LAKE,2020-04-29T00:00:00,59,2,361
4373,LAKE,2020-04-30T00:00:00,80,7,433
4374,LAKE,2020-05-01T00:00:00,65,5,503
4375,LAKE,2020-05-02T00:00:00,42,3,256
4376,LAKE,2020-05-03T00:00:00,61,2,239
4377,LAKE,2020-05-04T00:00:00,65,1,585
4378,LAKE,2020-05-05T00:00:00,72,6,828
4379,LAKE,2020-05-06T00:00:00,51,6,431
4380,LAKE,2020-05-07T00:00:00,75,4,623
4381,LAKE,2020-05-08T00:00:00,32,6,673
4382,LAKE,2020-05-09T00:00:00,53,4,510
4383,LAKE,2020-05-10T00:00:00,38,5,172
4384,LAKE,2020-05-11T00:00:00,48,6,499
4385,LAKE,2020-05-12T00:00:00,58,4,679
4386,LAKE,2020-05-13T00:00:00,95,3,429
4387,LAKE,2020-05-14T00:00:00,64,2,626
4388,LAKE,2020-05-15T00:00:00,63,5,940
4389,LAKE,2020-05-16T00:00:00,32,2,499
4390,LAKE,2020-05-17T00:00:00,43,3,379
4391,LAKE,2020-05-18T00:00:00,59,5,576
4392,LAKE,2020-05-19T00:00:00,77,4,472
4393,LAKE,2020-05-20T00:00:00,65,5,506
4394,LAKE,2020-05-21T00:00:00,39,2,606
4395,LAKE,2020-05-22T00:00:00,66,1,774
4396,LAKE,2020-05-23T00:00:00,66,0,362
4397,LAKE,2020-05-24T00:00:00,39,3,250
4398,LAKE,2020-05-25T00:00:00,22,1,161
4399,LAKE,2020-05-26T00:00:00,31,3,359
4400,LAKE,2020-05-27T00:00:00,145,1,478
4401,LAKE,2020-05-28T00:00:00,43,2,825
4402,LAKE,2020-05-29T00:00:00,37,3,678
4403,LAKE,2020-05-30T00:00:00,47,2,341
4404,LAKE,2020-05-31T00:00:00,25,2,215
4405,LAKE,2020-06-01T00:00:00,41,4,507
4406,LAKE,2020-06-02T00:00:00,118,3,296
4407,LAKE,2020-06-03T00:00:00,28,1,313
4408,LAKE,2020-06-04T00:00:00,44,2,337
4409,LAKE,2020-06-05T00:00:00,41,2,31
4410,LAKE,2020-06-06T00:00:00,26,0,4
4411,LAPORTE,2020-02-29T00:00:00,0,0,0
4412,LAPORTE,2020-03-02T00:00:00,0,0,0
4413,LAPORTE,2020-03-03T00:00:00,0,0,0
4414,LAPORTE,2020-03-04T00:00:00,0,0,0
4415,LAPORTE,2020-03-05T00:00:00,0,0,0
4416,LAPORTE,2020-03-06T00:00:00,0,0,0
4417,LAPORTE,2020-03-07T00:00:00,0,0,0
4418,LAPORTE,2020-03-08T00:00:00,0,0,0
4419,LAPORTE,2020-03-09T00:00:00,0,0,0
4420,LAPORTE,2020-03-10T00:00:00,0,0,0
4421,LAPORTE,2020-03-11T00:00:00,0,0,0
4422,LAPORTE,2020-03-12T00:00:00,0,0,5
4423,LAPORTE,2020-03-13T00:00:00,1,0,3
4424,LAPORTE,2020-03-14T00:00:00,0,0,1
4425,LAPORTE,2020-03-15T00:00:00,0,0,1
